iot_alert_record	509
iot_alert_rule	9
iot_data_point	1200
iot_device	30
iot_device_log	0
iot_device_tag	7
iot_fertilizer_control_log	130
iot_fertilizer_record	41
iot_hfzk_user_device	35
iot_isup_alarm_event	0
iot_isup_capture_record	0
iot_isup_config	0
iot_isup_stream_record	0
iot_motorvalve_control_log	346
iot_motorvalve_valve_session	154
iot_product	8
iot_product_property	78
